fnum;f_id;aj;bnr;ba;koorx;koory;ahc;dec;d1;d2;dh2;htot;kag;ic1;ic2;ic3;ic4;ic5;ic6;bem;cond;fid_bid;fid_bid_aj;ahc_dec
CHOR05;5;2012;576;101;34.6;97.6;4;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;5_576;5_576;5_576_2012;44
CHOR05;5;2006;577;101;36.5;96.1;3;7;210;215;NA;NA;NA;NA;NA;NA;NA;NA;NA;;5_576;5_577;5_577_2006;37
CHOR05;5;2012;577;101;36.5;96.1;9;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;5_577;5_577;5_577_2012;99
CHOR05;5;2006;578;101;35.1;92.6;1;1;400;380;NA;NA;NA;1;1;1;4;4;6;F3;5_577;5_578;5_578_2006;11
CHOR05;5;2012;578;101;35.1;92.6;4;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;5_578;5_578;5_578_2012;44
CHOR05;5;2006;579;101;42.6;99.3;1;1;245;250;NA;NA;NA;1;1;2;4;4;6;;5_578;5_579;5_579_2006;11
CHOR05;5;2012;579;101;42.6;99.3;3;6;250;250;NA;NA;NA;NA;NA;NA;NA;NA;NA;;5_579;5_579;5_579_2012;36
CHOR05;5;2006;580;101;41.8;94.7;1;1;440;480;NA;NA;NA;1;1;1;4;4;6;F3;5_579;5_580;5_580_2006;11
CHOR05;5;2012;580;101;41.8;94.7;1;1;442;482;NA;NA;NA;1;1;1;4;4;6;;5_580;5_580;5_580_2012;11
CHOR05;5;2006;581;101;46.1;98.7;3;7;260;258;NA;NA;NA;NA;NA;NA;NA;NA;NA;F3;5_580;5_581;5_581_2006;37
CHOR05;5;2012;581;101;46.1;98.7;9;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;5_581;5_581;5_581_2012;99
CHOR05;5;2006;582;101;44.1;95.8;1;1;290;295;NA;NA;NA;1;1;2;4;4;6;F3;5_581;5_582;5_582_2006;11
CHOR05;5;2012;582;101;44.1;95.8;1;1;290;300;NA;NA;NA;1;1;2;5;6;4;;5_582;5_582;5_582_2012;11
CHOR05;5;2006;583;101;43.7;91.3;2;2;285;315;NA;NA;NA;1;1;1;4;4;6;F3;5_582;5_583;5_583_2006;22
CHOR05;5;2006;584;101;47.4;90.5;1;1;515;540;NA;NA;NA;1;1;1;4;4;6;F3;5_583;5_584;5_584_2006;11
CHOR05;5;2012;584;101;47.4;90.5;1;1;520;542;NA;NA;NA;1;1;1;4;4;6;;5_584;5_584;5_584_2012;11
CHOR05;5;2006;585;411;49.1;91.1;1;1;62;62;NA;NA;NA;3;2;3;5;6;4;;5_584;5_585;5_585_2006;11
CHOR05;5;2012;585;411;49.1;91.1;1;1;71;79;NA;NA;NA;3;2;3;5;6;4;G1;5_585;5_585;5_585_2012;11
CHOR05;5;2006;586;101;50.1;97.9;3;7;290;285;NA;NA;NA;NA;NA;NA;NA;NA;NA;;5_585;5_586;5_586_2006;37
CHOR05;5;2012;586;101;50.1;97.9;9;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;5_586;5_586;5_586_2012;99
CHOR05;5;2006;587;101;50.7;90.5;2;2;415;440;NA;NA;NA;1;3;1;6;5;4;S4, S0;5_586;5_587;5_587_2006;22
CHOR05;5;2006;588;101;53.6;97.6;1;1;470;450;NA;NA;NA;1;1;1;4;4;6;F3;5_587;5_588;5_588_2006;11
CHOR05;5;2012;588;101;53.6;97.6;1;1;475;455;NA;NA;NA;1;NA;1;5;4;6;S21;5_588;5_588;5_588_2012;11
CHOR05;5;2006;589;101;59.3;96;1;1;470;465;NA;NA;NA;1;1;1;4;4;6;F3;5_588;5_589;5_589_2006;11
CHOR05;5;2012;589;101;59.3;96;1;1;470;470;NA;NA;NA;1;3;1;6;4;6;S4,S22;5_589;5_589;5_589_2012;11
CHOR05;5;2006;590;121;62.7;99.3;1;1;520;600;NA;NA;NA;1;3;1;6;5;6;P2,F3, F6;5_589;5_590;5_590_2006;11
CHOR05;5;2012;590;121;62.7;99.3;1;1;520;600;NA;NA;NA;1;3;1;6;5;6;P2;5_590;5_590;5_590_2012;11
CHOR05;5;2006;591;101;63.2;96.7;1;1;295;282;NA;NA;NA;1;1;1;4;4;6;F3;5_590;5_591;5_591_2006;11
CHOR05;5;2012;591;101;63.2;96.7;1;1;291;302;NA;NA;NA;1;1;2;4;4;6;;5_591;5_591;5_591_2012;11
CHOR05;5;2006;592;101;64;95.4;3;7;182;180;NA;NA;NA;NA;NA;NA;NA;NA;NA;F3;5_591;5_592;5_592_2006;37
CHOR05;5;2012;592;101;64;95.4;9;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;5_592;5_592;5_592_2012;99
CHOR05;5;2006;593;101;64.1;93.8;1;1;370;350;NA;NA;NA;1;1;1;4;4;6;F3;5_592;5_593;5_593_2006;11
CHOR05;5;2012;593;101;64.1;93.8;1;1;375;360;NA;NA;NA;1;1;1;4;4;6;;5_593;5_593;5_593_2012;11
CHOR05;5;2006;594;101;65.6;91.9;3;7;330;315;NA;NA;NA;NA;NA;NA;NA;NA;NA;F3;5_593;5_594;5_594_2006;37
CHOR05;5;2012;594;101;65.6;91.9;9;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;5_594;5_594;5_594_2012;99
CHOR05;5;2006;595;101;69.8;92.5;1;1;470;485;NA;NA;NA;1;1;1;4;4;6;F3;5_594;5_595;5_595_2006;11
CHOR05;5;2012;595;101;69.8;92.5;4;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;5_595;5_595;5_595_2012;44
CHOR05;5;2006;596;101;69.9;100;1;1;370;360;NA;NA;NA;1;1;1;4;4;6;F3;5_595;5_596;5_596_2006;11
CHOR05;5;2012;596;101;69.9;100;1;1;372;366;NA;NA;NA;1;3;1;6;4;6;S4;5_596;5_596;5_596_2012;11
CHOR05;5;2006;597;101;72.7;97.2;3;7;240;242;NA;NA;NA;NA;NA;NA;NA;NA;NA;F3;5_596;5_597;5_597_2006;37
CHOR05;5;2012;597;101;72.7;97.2;9;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;5_597;5_597;5_597_2012;99
CHOR05;5;2006;598;411;72.6;93.8;1;1;88;85;NA;NA;NA;3;3;3;5;6;4;P4;5_597;5_598;5_598_2006;11
CHOR05;5;2012;598;411;72.6;93.8;1;1;101;102;NA;NA;NA;3;1;2;5;6;4;;5_598;5_598;5_598_2012;11
CHOR05;5;2006;599;101;70.7;91.8;1;1;380;405;NA;NA;NA;1;1;1;4;4;6;F3;5_598;5_599;5_599_2006;11
CHOR05;5;2012;599;101;70.7;91.8;1;1;385;410;NA;NA;NA;1;1;1;4;4;6;;5_599;5_599;5_599_2012;11
CHOR05;5;2006;600;411;71.7;91.1;1;1;100;101;NA;NA;NA;1;2;3;5;6;4;;5_599;5_600;5_600_2006;11
CHOR05;5;2012;600;411;71.7;91.1;1;1;112;123;NA;NA;NA;3;2;2;5;6;4;G1;5_600;5_600;5_600_2012;11
CHOR05;5;2006;601;101;74.6;90.8;3;7;180;175;NA;NA;NA;NA;NA;NA;NA;NA;NA;;5_600;5_601;5_601_2006;37
CHOR05;5;2012;601;101;74.6;90.8;9;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;5_601;5_601;5_601_2012;99
CHOR05;5;2006;602;101;74.5;92.3;1;1;410;395;NA;NA;NA;1;1;1;4;4;6;;5_601;5_602;5_602_2006;11
CHOR05;5;2012;602;101;74.5;92.3;1;1;415;400;NA;NA;NA;1;1;1;4;4;6;;5_602;5_602;5_602_2012;11
CHOR05;5;2006;603;121;74.9;95;1;1;318;300;NA;NA;NA;1;2;2;5;5;5;F6;5_602;5_603;5_603_2006;11
CHOR05;5;2012;603;121;74.9;95;1;1;320;300;NA;NA;NA;1;1;1;4;4;6;;5_603;5_603;5_603_2012;11
CHOR05;5;2006;604;101;77.6;96.1;1;1;640;605;NA;NA;NA;1;1;1;4;4;6;F3;5_603;5_604;5_604_2006;11
CHOR05;5;2012;604;101;77.6;96.1;1;1;645;605;NA;NA;NA;1;1;1;4;4;6;;5_604;5_604;5_604_2012;11
CHOR05;5;2006;605;101;79.3;93.9;3;7;178;175;NA;NA;NA;NA;NA;NA;NA;NA;NA;;5_604;5_605;5_605_2006;37
CHOR05;5;2012;605;101;79.3;93.9;9;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;5_605;5_605;5_605_2012;99
CHOR05;5;2006;606;121;81.5;93.5;1;1;420;400;NA;NA;NA;1;1;1;4;4;6;;5_605;5_606;5_606_2006;11
CHOR05;5;2012;606;121;81.5;93.5;1;1;422;407;NA;NA;NA;1;NA;1;5;4;6;S21;5_606;5_606;5_606_2012;11
CHOR05;5;2006;607;101;81.6;99.2;1;1;520;530;NA;NA;NA;1;1;1;4;4;6;F3;5_606;5_607;5_607_2006;11
CHOR05;5;2012;607;101;81.6;99.2;1;1;521;533;NA;NA;NA;1;1;1;4;4;6;;5_607;5_607;5_607_2012;11
CHOR05;5;2006;608;101;83.9;97.5;1;1;268;265;NA;NA;NA;1;1;2;4;4;6;F3;5_607;5_608;5_608_2006;11
CHOR05;5;2012;608;101;83.9;97.5;1;1;270;270;NA;NA;NA;1;1;2;4;4;6;;5_608;5_608;5_608_2012;11
CHOR05;5;2006;609;101;84.9;99.1;3;7;185;190;NA;NA;NA;NA;NA;NA;NA;NA;NA;F3;5_608;5_609;5_609_2006;37
CHOR05;5;2012;609;101;84.9;99.1;9;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;5_609;5_609;5_609_2012;99
CHOR05;5;2006;610;101;87.1;97.7;1;1;368;385;NA;NA;NA;1;1;1;4;4;6;F3;5_609;5_610;5_610_2006;11
CHOR05;5;2012;610;101;87.1;97.7;1;1;370;390;NA;NA;NA;1;1;1;4;4;6;;5_610;5_610;5_610_2012;11
CHOR05;5;2006;611;101;87.8;93;1;1;340;327;NA;NA;NA;1;1;1;4;4;4;F3;5_610;5_611;5_611_2006;11
CHOR05;5;2012;611;101;87.8;93;1;1;340;330;NA;NA;NA;1;1;1;4;4;6;;5_611;5_611;5_611_2012;11
CHOR05;5;2006;612;101;89.7;90.3;1;1;170;170;NA;NA;NA;1;1;2;4;4;6;F3;5_611;5_612;5_612_2006;11
CHOR05;5;2012;612;101;89.7;90.3;3;8;170;170;NA;NA;NA;NA;NA;NA;NA;NA;NA;;5_612;5_612;5_612_2012;38
CHOR05;5;2006;613;411;89.8;93.5;1;1;74;75;NA;NA;NA;3;2;3;5;6;4;;5_612;5_613;5_613_2006;11
CHOR05;5;2012;613;411;89.8;93.5;1;1;78;85;NA;NA;NA;NA;NA;NA;NA;NA;NA;;5_613;5_613;5_613_2012;11
CHOR05;5;2006;614;101;89.3;97.6;1;1;400;440;NA;NA;NA;1;1;1;4;4;6;F3;5_613;5_614;5_614_2006;11
CHOR05;5;2012;614;101;89.3;97.6;1;1;406;442;NA;NA;NA;1;1;1;4;4;6;;5_614;5_614;5_614_2012;11
CHOR05;5;2006;615;101;89.9;95.9;1;1;210;230;NA;NA;NA;1;1;2;4;4;6;F3;5_614;5_615;5_615_2006;11
CHOR05;5;2012;615;101;89.9;95.9;3;6;210;230;NA;NA;NA;NA;NA;NA;NA;NA;NA;;5_615;5_615;5_615_2012;36
CHOR05;5;2006;616;101;93.4;98;3;7;170;175;NA;NA;NA;NA;NA;NA;NA;NA;NA;F3;5_615;5_616;5_616_2006;37
CHOR05;5;2012;616;101;93.4;98;9;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;5_616;5_616;5_616_2012;99
CHOR05;5;2006;617;101;93.1;95.5;1;1;210;220;NA;NA;NA;NA;NA;NA;NA;NA;NA;F3;5_616;5_617;5_617_2006;11
CHOR05;5;2012;617;101;93.1;95.5;4;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;5_617;5_617;5_617_2012;44
CHOR05;5;2006;618;101;96;92.1;1;1;380;360;NA;NA;NA;1;1;1;4;4;6;F3;5_617;5_618;5_618_2006;11
CHOR05;5;2012;618;101;96;92.1;1;1;382;370;NA;NA;NA;1;1;1;4;4;6;;5_618;5_618;5_618_2012;11
CHOR05;5;2006;619;101;95.1;94.6;1;1;512;518;NA;NA;NA;1;1;1;4;4;6;F3;5_618;5_619;5_619_2006;11
CHOR05;5;2012;619;101;95.1;94.6;1;1;515;520;NA;NA;NA;1;1;1;4;4;6;F3;5_619;5_619;5_619_2012;11
CHOR05;5;2006;620;101;95.4;95;3;7;140;140;NA;NA;NA;NA;NA;NA;NA;NA;NA;F3;5_619;5_620;5_620_2006;37
CHOR05;5;2012;620;101;95.4;95;9;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;5_620;5_620;5_620_2012;99
CHOR05;5;2006;621;101;94.3;97.3;1;1;525;500;NA;NA;NA;1;1;1;4;4;6;F3;5_620;5_621;5_621_2006;11
CHOR05;5;2012;621;101;94.3;97.3;1;1;530;505;NA;NA;NA;1;1;1;4;4;6;;5_621;5_621;5_621_2012;11
CHOR05;5;2006;622;101;NA;NA;1;1;300;315;NA;NA;NA;1;1;2;4;4;6;F3;5_621;5_622;5_622_2006;11
CHOR05;5;2012;622;101;NA;NA;1;1;302;315;NA;NA;NA;1;2;2;5;4;6;S21;5_622;5_622;5_622_2012;11
CHOR05;5;2006;623;101;NA;NA;2;2;288;308;NA;NA;NA;NA;NA;NA;NA;NA;NA;F3;5_622;5_623;5_623_2006;22
CHOR05;5;2012;624;411;NA;NA;1;1;67;62;NA;NA;NA;3;1;3;5;6;4;;5_623;5_624;5_624_2012;11
CHOR05;5;2012;625;411;NA;NA;1;1;78;77;NA;NA;NA;3;1;3;5;6;4;;5_624;5_625;5_625_2012;11
CHOR05;5;2012;626;411;NA;NA;1;1;75;75;NA;NA;NA;3;1;3;5;6;4;;5_625;5_626;5_626_2012;11
CHOR05;5;2012;627;411;NA;NA;1;1;65;67;NA;NA;NA;3;2;3;5;6;4;G1;5_626;5_627;5_627_2012;11
CHOR05;5;2012;628;411;NA;NA;1;1;85;86;NA;NA;NA;3;2;3;5;6;4;G1;5_627;5_628;5_628_2012;11
CHOR05;5;2012;629;411;NA;NA;1;1;75;75;NA;NA;NA;3;2;3;5;6;4;G1;5_628;5_629;5_629_2012;11
CHOR06;6;2006;1;101;98.1;0.8;1;1;425;412;NA;NA;NA;1;1;1;4;4;6;F1,F6;5_629;6_1;6_1_2006;11
CHOR06;6;2012;1;101;98.1;0.8;4;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;6_1;6_1;6_1_2012;44
CHOR06;6;2006;2;411;93.2;2.1;1;1;148;118;NA;NA;NA;3;2;3;5;6;4;F2;6_1;6_2;6_2_2006;11
CHOR06;6;2012;2;411;93.2;2.1;1;1;168;156;NA;NA;NA;2;1;2;5;6;4;;6_2;6_2;6_2_2012;11
CHOR06;6;2006;3;101;97.7;3.1;1;1;338;314;NA;NA;NA;1;1;2;5;4;6;F1;6_2;6_3;6_3_2006;11
CHOR06;6;2012;3;101;97.7;3.1;1;1;342;319;NA;NA;NA;1;1;1;4;4;6;;6_3;6_3;6_3_2012;11
CHOR06;6;2006;4;101;99.8;5.2;1;1;317;307;NA;NA;NA;1;1;1;4;4;6;F1;6_3;6_4;6_4_2006;11
CHOR06;6;2012;4;101;99.8;5.2;4;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;6_4;6_4;6_4_2012;44
CHOR06;6;2006;5;101;91.3;2.7;1;1;636;596;NA;NA;NA;1;1;1;4;4;5;F1;6_4;6_5;6_5_2006;11
CHOR06;6;2012;5;101;91.3;2.7;4;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;6_5;6_5;6_5_2012;44
CHOR06;6;2006;6;101;97.9;9.5;1;1;366;348;NA;NA;NA;1;1;2;5;4;6;F1;6_5;6_6;6_6_2006;11
CHOR06;6;2012;6;101;97.9;9.5;4;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;6_6;6_6;6_6_2012;44
CHOR06;6;2006;7;441;95.2;8.7;1;1;185;172;NA;NA;NA;2;2;2;5;5;4;F2;6_6;6_7;6_7_2006;11
CHOR06;6;2012;7;441;95.2;8.7;1;1;200;196;NA;NA;NA;2;1;2;5;6;4;F2;6_7;6_7;6_7_2012;11
CHOR06;6;2006;8;121;95.1;9.8;1;1;607;554;NA;NA;NA;1;1;1;4;4;4;F1;6_7;6_8;6_8_2006;11
CHOR06;6;2012;8;121;95.1;9.8;1;1;610;557;NA;NA;NA;1;NA;1;5;4;5;S21;6_8;6_8;6_8_2012;11
CHOR06;6;2006;9;411;86.9;7.3;1;1;244;252;NA;NA;NA;2;2;2;5;4;4;F1;6_8;6_9;6_9_2006;11
CHOR06;6;2012;9;411;86.9;7.3;1;1;245;258;NA;NA;NA;2;2;2;5;6;4;G51,S21;6_9;6_9;6_9_2012;11
CHOR06;6;2006;10;511;82;7.8;1;1;245;269;NA;NA;NA;2;2;2;5;4;4;F2;6_9;6_10;6_10_2006;11
CHOR06;6;2012;10;511;82;7.8;3;8;245;270;NA;NA;NA;NA;NA;NA;NA;NA;NA;;6_10;6_10;6_10_2012;38
CHOR06;6;2006;11;411;74.2;7.8;1;1;114;111;NA;NA;NA;3;2;3;5;6;4;G2-2;6_10;6_11;6_11_2006;11
CHOR06;6;2012;11;411;74.2;7.8;1;1;122;132;NA;NA;NA;3;3;3;5;6;4;G52,S22;6_11;6_11;6_11_2012;11
CHOR06;6;2006;12;101;75.6;8.9;1;1;504;506;NA;NA;NA;1;1;1;4;4;5;F1;6_11;6_12;6_12_2006;11
CHOR06;6;2012;12;101;75.6;8.9;4;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;6_12;6_12;6_12_2012;44
CHOR06;6;2006;13;411;70.2;6.9;1;1;128;131;NA;NA;NA;3;1;3;5;5;4;F2;6_12;6_13;6_13_2006;11
CHOR06;6;2012;13;411;70.2;6.9;4;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;6_13;6_13;6_13_2012;44
CHOR06;6;2006;14;411;70.4;4.7;3;5;126;124;NA;NA;NA;NA;NA;NA;NA;6;NA;;6_13;6_14;6_14_2006;35
CHOR06;6;2012;14;411;70.4;4.7;9;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;6_14;6_14;6_14_2012;99
CHOR06;6;2006;15;101;65.2;0.8;1;1;393;383;NA;NA;NA;1;1;1;5;4;6;F1;6_14;6_15;6_15_2006;11
CHOR06;6;2012;15;101;65.2;0.8;4;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;6_15;6_15;6_15_2012;44
CHOR06;6;2006;16;101;67.5;6.8;1;1;700;698;60;44.8;29;1;1;1;4;4;5;F1,F6;6_15;6_16;6_16_2006;11
CHOR06;6;2012;16;101;67.5;6.8;4;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;6_16;6_16;6_16_2012;44
CHOR06;6;2006;17;411;60.5;6.3;1;1;118;119;5;15.6;12.1;3;1;3;5;5;5;F1;6_16;6_17;6_17_2006;11
CHOR06;6;2012;17;411;60.5;6.3;4;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;6_17;6_17;6_17_2012;44
CHOR06;6;2006;18;101;56.8;6.3;3;6;306;291;NA;NA;NA;NA;NA;NA;NA;5;NA;G2-2;6_17;6_18;6_18_2006;36
CHOR06;6;2012;18;101;56.8;6.3;9;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;6_18;6_18;6_18_2012;99
CHOR06;6;2006;19;101;56.7;9.6;1;1;475;454;NA;NA;NA;1;1;1;4;4;6;F1;6_18;6_19;6_19_2006;11
CHOR06;6;2012;19;101;56.7;9.6;4;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;6_19;6_19;6_19_2012;44
CHOR06;6;2006;20;101;45.5;2.4;1;1;399;383;NA;NA;NA;1;1;1;4;4;6;F1;6_19;6_20;6_20_2006;11
CHOR06;6;2012;20;101;45.5;2.4;4;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;6_20;6_20;6_20_2012;44
CHOR06;6;2006;21;101;46.6;7.5;1;1;336;344;NA;NA;NA;1;2;2;5;4;6;F1, G2-2;6_20;6_21;6_21_2006;11
CHOR06;6;2012;21;101;46.6;7.5;4;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;6_21;6_21;6_21_2012;44
CHOR06;6;2006;22;101;42.9;9.3;1;1;447;432;NA;NA;NA;1;1;1;4;4;6;F1,F6;6_21;6_22;6_22_2006;11
CHOR06;6;2012;22;101;42.9;9.3;4;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;6_22;6_22;6_22_2012;44
CHOR06;6;2006;23;101;43.5;0.3;1;1;452;440;NA;NA;NA;1;1;1;4;4;6;F1;6_22;6_23;6_23_2006;11
CHOR06;6;2012;23;101;43.5;0.3;4;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;6_23;6_23;6_23_2012;44
CHOR06;6;2006;24;411;38.4;3.2;1;1;476;451;NA;NA;NA;1;2;2;4;5;4;F5;6_23;6_24;6_24_2006;11
CHOR06;6;2012;24;411;38.4;3.2;1;1;496;445;NA;NA;NA;1;1;2;4;5;5;;6_24;6_24;6_24_2012;11
CHOR06;6;2006;25;101;34.7;5.3;1;1;476;489;NA;NA;NA;1;1;1;4;4;6;F1,F6;6_24;6_25;6_25_2006;11
CHOR06;6;2012;25;101;34.7;5.3;3;6;480;485;NA;NA;NA;NA;NA;NA;NA;NA;NA;;6_25;6_25;6_25_2012;36
CHOR06;6;2006;26;441;30.5;3.6;1;1;299;305;NA;NA;NA;1;1;2;5;4;4;F1;6_25;6_26;6_26_2006;11
CHOR06;6;2012;26;441;30.5;3.6;1;1;316;310;NA;NA;NA;2;2;2;5;6;4;G1,S21,F2;6_26;6_26;6_26_2012;11
CHOR06;6;2006;27;441;30.5;8.4;1;1;291;298;24;29.9;24.8;1;1;2;4;4;5;F1;6_26;6_27;6_27_2006;11
CHOR06;6;2012;27;441;30.5;8.4;1;1;305;294;NA;NA;NA;2;1;1;5;6;4;;6_27;6_27;6_27_2012;11
CHOR06;6;2006;28;411;29.3;7.8;3;8;127;131;NA;NA;NA;NA;NA;NA;NA;6;NA;;6_27;6_28;6_28_2006;38
CHOR06;6;2012;28;411;29.3;7.8;9;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;6_28;6_28;6_28_2012;99
CHOR06;6;2006;29;101;24.8;6.1;1;1;513;489;NA;NA;NA;1;1;1;4;4;5;F1;6_28;6_29;6_29_2006;11
CHOR06;6;2012;29;101;24.8;6.1;4;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;6_29;6_29;6_29_2012;44
CHOR06;6;2006;30;101;21.5;0.7;1;1;406;411;NA;NA;NA;1;1;1;4;4;5;F1,F6;6_29;6_30;6_30_2006;11
CHOR06;6;2012;30;101;21.5;0.7;4;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;6_30;6_30;6_30_2012;44
CHOR06;6;2006;31;101;18.3;7.8;1;1;336;299;NA;NA;NA;1;1;2;4;5;5;F2;6_30;6_31;6_31_2006;11
CHOR06;6;2012;31;101;18.3;7.8;4;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;6_31;6_31;6_31_2012;44
CHOR06;6;2006;32;411;18.7;4.9;1;1;136;136;NA;NA;NA;3;2;3;5;6;4;F2;6_31;6_32;6_32_2006;11
CHOR06;6;2012;32;411;18.7;4.9;4;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;6_32;6_32;6_32_2012;44
CHOR06;6;2006;33;101;15.8;2.5;1;1;556;527;NA;NA;NA;1;2;1;4;5;6;F1,F6;6_32;6_33;6_33_2006;11
CHOR06;6;2012;33;101;15.8;2.5;3;6;555;530;NA;NA;NA;NA;NA;NA;NA;NA;NA;;6_33;6_33;6_33_2012;36
CHOR06;6;2006;34;101;13.5;3.1;1;1;527;529;NA;NA;NA;1;1;1;4;4;6;F1,F6;6_33;6_34;6_34_2006;11
CHOR06;6;2012;34;101;13.5;3.1;3;6;527;530;NA;NA;NA;NA;NA;NA;NA;NA;NA;;6_34;6_34;6_34_2012;36
CHOR06;6;2006;35;101;13.1;0.4;1;1;568;558;NA;NA;NA;1;1;1;4;4;5;F1,F6;6_34;6_35;6_35_2006;11
CHOR06;6;2012;35;101;13.1;0.4;3;6;570;560;NA;NA;NA;NA;NA;NA;NA;NA;NA;;6_35;6_35;6_35_2012;36
CHOR06;6;2006;36;101;9.6;9.3;1;1;601;552;NA;NA;NA;1;1;1;4;4;5;F1;6_35;6_36;6_36_2006;11
CHOR06;6;2012;36;101;9.6;9.3;3;6;600;555;NA;NA;NA;NA;NA;NA;NA;NA;NA;;6_36;6_36;6_36_2012;36
CHOR06;6;2006;37;411;9.1;8.4;1;1;110;106;NA;NA;NA;3;1;3;5;5;4;F1;6_36;6_37;6_37_2006;11
CHOR06;6;2012;37;411;9.1;8.4;4;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;6_37;6_37;6_37_2012;44
CHOR06;6;2006;38;441;5.2;3.4;1;1;439;518;NA;NA;NA;1;2;2;5;6;5;F2,F5;6_37;6_38;6_38_2006;11
CHOR06;6;2012;38;441;5.2;3.4;4;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;6_38;6_38;6_38_2012;44
CHOR06;6;2006;39;411;2;4;1;1;94;102;NA;NA;NA;3;2;3;5;6;4;G2-2;6_38;6_39;6_39_2006;11
CHOR06;6;2012;39;411;2;4;1;1;110;111;NA;NA;NA;3;2;2;5;6;4;G1;6_39;6_39;6_39_2012;11
CHOR06;6;2006;40;101;2.3;14.5;3;8;381;384;NA;NA;NA;NA;NA;NA;NA;NA;NA;;6_39;6_40;6_40_2006;38
CHOR06;6;2012;40;101;2.3;14.5;9;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;6_40;6_40;6_40_2012;99
CHOR06;6;2006;41;101;4;16.4;3;7;466;396;NA;NA;NA;NA;NA;NA;NA;4;NA;;6_40;6_41;6_41_2006;37
CHOR06;6;2012;41;101;4;16.4;9;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;6_41;6_41;6_41_2012;99
CHOR06;6;2006;42;411;5.6;14.8;1;1;333;317;NA;NA;NA;1;2;2;5;5;5;F2,F7;6_41;6_42;6_42_2006;11
CHOR06;6;2012;42;411;5.6;14.8;1;1;342;321;NA;NA;NA;1;2;2;6;6;5;P3;6_42;6_42;6_42_2012;11
CHOR06;6;2006;43;101;4.8;18.5;1;1;543;527;NA;NA;NA;1;1;1;4;4;5;F1;6_42;6_43;6_43_2006;11
CHOR06;6;2012;43;101;4.8;18.5;3;6;545;525;NA;NA;NA;NA;NA;NA;NA;NA;NA;;6_43;6_43;6_43_2012;36
CHOR06;6;2006;44;101;9.4;18.3;2;2;509;519;NA;NA;NA;1;1;1;4;4;6;F1,F6;6_43;6_44;6_44_2006;22
CHOR06;6;2006;45;101;15.9;15.8;1;1;632;610;NA;NA;NA;1;1;1;4;5;6;F2;6_44;6_45;6_45_2006;11
CHOR06;6;2012;45;101;15.9;15.8;3;6;635;610;NA;NA;NA;NA;NA;NA;NA;NA;NA;;6_45;6_45;6_45_2012;36
CHOR06;6;2006;46;101;15.8;11.5;1;1;407;381;NA;NA;NA;1;1;1;5;4;5;F1;6_45;6_46;6_46_2006;11
